"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","CANCELLED","CANCELLATION_CODE","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FlightDate","DepartureHour"
2022,12,1,4,"12/1/2022 12:00:00 AM","ZW",3734,11066,"CMH",12264,"IAD",615,614,-1,0,0,-1,22,636,725,9,731,734,3,3,0,0,0,"",49,299,NA,NA,NA,NA,NA,2022-12-01,6
2022,12,1,4,"12/1/2022 12:00:00 AM","ZW",3739,11066,"CMH",13930,"ORD",1415,1446,31,31,1,2,28,1514,1506,8,1445,1514,29,29,1,1,0,"",52,296,10,0,0,0,19,2022-12-01,14
2022,12,2,5,"12/2/2022 12:00:00 AM","9E",4727,11066,"CMH",12478,"JFK",600,557,-3,0,0,-1,22,619,744,13,759,757,-2,0,0,-1,0,"",85,483,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","9E",4898,11066,"CMH",12953,"LGA",1743,1738,-5,0,0,-1,12,1750,1911,6,1929,1917,-12,0,0,-1,0,"",81,479,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","9E",5454,11066,"CMH",12478,"JFK",1326,1321,-5,0,0,-1,18,1339,1500,10,1529,1510,-19,0,0,-2,0,"",81,483,NA,NA,NA,NA,NA,2022-12-02,13
2022,12,2,5,"12/2/2022 12:00:00 AM","9E",5522,11066,"CMH",12478,"JFK",1820,1810,-10,0,0,-1,26,1836,1959,23,2027,2022,-5,0,0,-1,0,"",83,483,NA,NA,NA,NA,NA,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1106,11066,"CMH",11057,"CLT",615,605,-10,0,0,-1,9,614,710,12,752,722,-30,0,0,-2,0,"",56,347,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1279,11066,"CMH",11298,"DFW",1350,1346,-4,0,0,-1,14,1400,1522,8,1545,1530,-15,0,0,-1,0,"",142,926,NA,NA,NA,NA,NA,2022-12-02,13
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1314,11066,"CMH",11057,"CLT",1701,1655,-6,0,0,-1,16,1711,1805,36,1829,1841,12,12,0,0,0,"",54,347,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1317,11066,"CMH",14100,"PHL",1838,2147,189,189,1,12,25,2212,2315,4,2005,2319,194,194,1,12,0,"",63,406,0,0,5,0,189,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1423,11066,"CMH",11057,"CLT",740,734,-6,0,0,-1,15,749,843,12,917,855,-22,0,0,-2,0,"",54,347,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1437,11066,"CMH",11298,"DFW",1752,1739,-13,0,0,-1,14,1753,1918,31,1949,1949,0,0,0,0,0,"",145,926,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",1583,11066,"CMH",11298,"DFW",550,546,-4,0,0,-1,13,559,721,12,755,733,-22,0,0,-2,0,"",142,926,NA,NA,NA,NA,NA,2022-12-02,5
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",2090,11066,"CMH",11057,"CLT",1044,1039,-5,0,0,-1,13,1052,1147,13,1210,1200,-10,0,0,-1,0,"",55,347,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",2649,11066,"CMH",14100,"PHL",805,1025,140,140,1,9,12,1037,1135,6,937,1141,124,124,1,8,0,"",58,406,124,0,0,0,0,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",2900,11066,"CMH",14107,"PHX",747,744,-3,0,0,-1,11,755,1023,5,1025,1028,3,3,0,0,0,"",268,1670,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",2958,11066,"CMH",11278,"DCA",1745,1735,-10,0,0,-1,13,1748,1844,5,1900,1849,-11,0,0,-1,0,"",56,323,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","AA",2961,11066,"CMH",11298,"DFW",930,923,-7,0,0,-1,11,934,1053,17,1126,1110,-16,0,0,-2,0,"",139,926,NA,NA,NA,NA,NA,2022-12-02,9
2022,12,2,5,"12/2/2022 12:00:00 AM","AS",992,11066,"CMH",14747,"SEA",1735,1736,1,1,0,0,15,1751,1938,9,1956,1947,-9,0,0,-1,0,"",287,2016,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","C5",4288,11066,"CMH",12264,"IAD",1024,1022,-2,0,0,-1,18,1040,1134,10,1140,1144,4,4,0,0,0,"",54,299,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",1354,11066,"CMH",10397,"ATL",1816,1811,-5,0,0,-1,15,1826,1934,7,2004,1941,-23,0,0,-2,0,"",68,447,NA,NA,NA,NA,NA,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",1386,11066,"CMH",10397,"ATL",600,559,-1,0,0,-1,8,607,714,8,735,722,-13,0,0,-1,0,"",67,447,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",2110,11066,"CMH",10397,"ATL",1508,1506,-2,0,0,-1,10,1516,1621,8,1651,1629,-22,0,0,-2,0,"",65,447,NA,NA,NA,NA,NA,2022-12-02,15
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",2176,11066,"CMH",11433,"DTW",1800,1752,-8,0,0,-1,13,1805,1844,8,1911,1852,-19,0,0,-2,0,"",39,155,NA,NA,NA,NA,NA,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",2336,11066,"CMH",10397,"ATL",1213,1212,-1,0,0,-1,9,1221,1327,6,1357,1333,-24,0,0,-2,0,"",66,447,NA,NA,NA,NA,NA,2022-12-02,12
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",2617,11066,"CMH",10397,"ATL",700,657,-3,0,0,-1,11,708,815,14,844,829,-15,0,0,-1,0,"",67,447,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","DL",846,11066,"CMH",10397,"ATL",1001,953,-8,0,0,-1,10,1003,1110,10,1138,1120,-18,0,0,-2,0,"",67,447,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",3430,11066,"CMH",13303,"MIA",1720,1714,-6,0,0,-1,8,1722,1929,4,2006,1933,-33,0,0,-2,0,"",127,990,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",3572,11066,"CMH",13930,"ORD",825,824,-1,0,0,-1,15,839,832,14,853,846,-7,0,0,-1,0,"",53,296,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",3670,11066,"CMH",13303,"MIA",605,603,-2,0,0,-1,14,617,823,5,855,828,-27,0,0,-2,0,"",126,990,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",3719,11066,"CMH",13930,"ORD",1201,1156,-5,0,0,-1,15,1211,1203,12,1225,1215,-10,0,0,-1,0,"",52,296,NA,NA,NA,NA,NA,2022-12-02,12
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",3936,11066,"CMH",13930,"ORD",704,658,-6,0,0,-1,16,714,708,9,732,717,-15,0,0,-1,0,"",54,296,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",4035,11066,"CMH",11278,"DCA",739,749,10,10,0,0,10,759,852,21,905,913,8,8,0,0,0,"",53,323,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","MQ",4197,11066,"CMH",13930,"ORD",1800,1758,-2,0,0,-1,14,1812,1804,18,1824,1822,-2,0,0,-1,0,"",52,296,NA,NA,NA,NA,NA,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","NK",1217,11066,"CMH",13204,"MCO",600,558,-2,0,0,-1,11,609,754,6,817,800,-17,0,0,-2,0,"",105,802,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","NK",205,11066,"CMH",12889,"LAS",1526,1521,-5,0,0,-1,9,1530,1647,4,1653,1651,-2,0,0,-1,0,"",257,1771,NA,NA,NA,NA,NA,2022-12-02,15
2022,12,2,5,"12/2/2022 12:00:00 AM","NK",321,11066,"CMH",13204,"MCO",930,926,-4,0,0,-1,10,936,1122,10,1150,1132,-18,0,0,-2,0,"",106,802,NA,NA,NA,NA,NA,2022-12-02,9
2022,12,2,5,"12/2/2022 12:00:00 AM","NK",445,11066,"CMH",11697,"FLL",820,816,-4,0,0,-1,8,824,1029,9,1056,1038,-18,0,0,-2,0,"",125,973,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","NK",889,11066,"CMH",12892,"LAX",2025,2028,3,3,0,0,10,2038,2243,10,2219,2253,34,34,1,2,0,"",305,1995,3,0,31,0,0,2022-12-02,20
2022,12,2,5,"12/2/2022 12:00:00 AM","OH",5239,11066,"CMH",11057,"CLT",1347,1340,-7,0,0,-1,13,1353,1448,12,1523,1500,-23,0,0,-2,0,"",55,347,NA,NA,NA,NA,NA,2022-12-02,13
2022,12,2,5,"12/2/2022 12:00:00 AM","OH",5308,11066,"CMH",11278,"DCA",938,1059,81,81,1,5,15,1114,1203,4,1100,1207,67,67,1,4,0,"",49,323,0,0,0,0,67,2022-12-02,9
2022,12,2,5,"12/2/2022 12:00:00 AM","OH",5319,11066,"CMH",14100,"PHL",1115,1105,-10,0,0,-1,13,1118,1214,3,1245,1217,-28,0,0,-2,0,"",56,406,NA,NA,NA,NA,NA,2022-12-02,11
2022,12,2,5,"12/2/2022 12:00:00 AM","OO",3585,11066,"CMH",13487,"MSP",700,658,-2,0,0,-1,7,705,748,28,808,816,8,8,0,0,0,"",103,626,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","OO",3903,11066,"CMH",13487,"MSP",1632,1628,-4,0,0,-1,10,1638,1716,6,1739,1722,-17,0,0,-2,0,"",98,626,NA,NA,NA,NA,NA,2022-12-02,16
2022,12,2,5,"12/2/2022 12:00:00 AM","OO",3942,11066,"CMH",11433,"DTW",630,625,-5,0,0,-1,14,639,719,11,735,730,-5,0,0,-1,0,"",40,155,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","OO",4014,11066,"CMH",13487,"MSP",1109,1104,-5,0,0,-1,11,1115,1157,3,1216,1200,-16,0,0,-2,0,"",102,626,NA,NA,NA,NA,NA,2022-12-02,11
2022,12,2,5,"12/2/2022 12:00:00 AM","OO",4084,11066,"CMH",11433,"DTW",1038,1031,-7,0,0,-1,17,1048,1129,6,1140,1135,-5,0,0,-1,0,"",41,155,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",1102,11066,"CMH",14771,"SFO",720,717,-3,0,0,-1,11,728,946,4,943,950,7,7,0,0,0,"",318,2120,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",1535,11066,"CMH",13930,"ORD",1831,2120,169,169,1,11,15,2135,2123,6,1850,2129,159,159,1,10,0,"",48,296,31,0,0,0,128,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",1904,11066,"CMH",13930,"ORD",740,735,-5,0,0,-1,23,758,750,6,759,756,-3,0,0,-1,0,"",52,296,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",2205,11066,"CMH",12266,"IAH",635,633,-2,0,0,-1,10,643,808,13,828,821,-7,0,0,-1,0,"",145,986,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",271,11066,"CMH",11292,"DEN",1655,1659,4,4,0,0,9,1708,1814,7,1810,1821,11,11,0,0,0,"",186,1154,NA,NA,NA,NA,NA,2022-12-02,16
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",439,11066,"CMH",13930,"ORD",1123,1120,-3,0,0,-1,8,1128,1117,12,1138,1129,-9,0,0,-1,0,"",49,296,NA,NA,NA,NA,NA,2022-12-02,11
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",651,11066,"CMH",13930,"ORD",600,606,6,6,0,0,12,618,611,12,613,623,10,10,0,0,0,"",53,296,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",736,11066,"CMH",12266,"IAH",1642,1703,21,21,1,1,10,1713,1846,11,1838,1857,19,19,1,1,0,"",153,986,19,0,0,0,0,2022-12-02,16
2022,12,2,5,"12/2/2022 12:00:00 AM","UA",738,11066,"CMH",11292,"DEN",839,837,-2,0,0,-1,13,850,950,18,954,1008,14,14,0,0,0,"",180,1154,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1070,11066,"CMH",10693,"BNA",1715,1725,10,10,0,0,9,1734,1739,5,1740,1744,4,4,0,0,0,"",65,337,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1255,11066,"CMH",12889,"LAS",1010,1006,-4,0,0,-1,11,1017,1142,6,1155,1148,-7,0,0,-1,0,"",265,1771,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",137,11066,"CMH",10693,"BNA",645,653,8,8,0,0,8,701,655,5,720,700,-20,0,0,-2,0,"",54,337,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1414,11066,"CMH",10821,"BWI",555,548,-7,0,0,-1,12,600,653,6,720,659,-21,0,0,-2,0,"",53,337,NA,NA,NA,NA,NA,2022-12-02,5
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1572,11066,"CMH",10821,"BWI",1705,1720,15,15,1,1,6,1726,1814,4,1825,1818,-7,0,0,-1,0,"",48,337,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",159,11066,"CMH",10821,"BWI",1300,1258,-2,0,0,-1,10,1308,1401,5,1415,1406,-9,0,0,-1,0,"",53,337,NA,NA,NA,NA,NA,2022-12-02,13
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1593,11066,"CMH",11292,"DEN",1925,1917,-8,0,0,-1,10,1927,2038,5,2040,2043,3,3,0,0,0,"",191,1154,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1686,11066,"CMH",13232,"MDW",2100,2052,-8,0,0,-1,11,2103,2055,5,2115,2100,-15,0,0,-1,0,"",52,283,NA,NA,NA,NA,NA,2022-12-02,21
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1837,11066,"CMH",11259,"DAL",955,952,-3,0,0,-1,9,1001,1117,3,1140,1120,-20,0,0,-2,0,"",136,919,NA,NA,NA,NA,NA,2022-12-02,9
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",1889,11066,"CMH",15016,"STL",2015,2044,29,29,1,1,6,2050,2105,3,2045,2108,23,23,1,1,0,"",75,409,10,0,0,0,13,2022-12-02,20
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",2070,11066,"CMH",13232,"MDW",805,800,-5,0,0,-1,8,808,800,6,825,806,-19,0,0,-2,0,"",52,283,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",2135,11066,"CMH",10423,"AUS",1110,1109,-1,0,0,-1,8,1117,1257,17,1310,1314,4,4,0,0,0,"",160,1073,NA,NA,NA,NA,NA,2022-12-02,11
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",2252,11066,"CMH",14635,"RSW",715,715,0,0,0,0,8,723,922,4,955,926,-29,0,0,-2,0,"",119,930,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",2553,11066,"CMH",13232,"MDW",1940,1935,-5,0,0,-1,11,1946,1937,4,1950,1941,-9,0,0,-1,0,"",51,283,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",2763,11066,"CMH",14107,"PHX",1220,1217,-3,0,0,-1,11,1228,1458,5,1445,1503,18,18,1,1,0,"",270,1670,0,0,18,0,0,2022-12-02,12
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3180,11066,"CMH",10397,"ATL",1920,1915,-5,0,0,-1,10,1925,2033,12,2050,2045,-5,0,0,-1,0,"",68,447,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3318,11066,"CMH",11292,"DEN",605,601,-4,0,0,-1,12,613,710,4,735,714,-21,0,0,-2,0,"",177,1154,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3349,11066,"CMH",14635,"RSW",2120,2118,-2,0,0,-1,8,2126,2323,3,2345,2326,-19,0,0,-2,0,"",117,930,NA,NA,NA,NA,NA,2022-12-02,21
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3410,11066,"CMH",13232,"MDW",1150,1159,9,9,0,0,9,1208,1156,4,1205,1200,-5,0,0,-1,0,"",48,283,NA,NA,NA,NA,NA,2022-12-02,11
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3473,11066,"CMH",10397,"ATL",610,610,0,0,0,0,12,622,731,10,755,741,-14,0,0,-1,0,"",69,447,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",36,11066,"CMH",12191,"HOU",1225,1220,-5,0,0,-1,11,1231,1357,4,1420,1401,-19,0,0,-2,0,"",146,1000,NA,NA,NA,NA,NA,2022-12-02,12
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3601,11066,"CMH",13204,"MCO",1050,1048,-2,0,0,-1,8,1056,1241,5,1300,1246,-14,0,0,-1,0,"",105,802,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3632,11066,"CMH",13232,"MDW",1620,1614,-6,0,0,-1,9,1623,1613,5,1635,1618,-17,0,0,-2,0,"",50,283,NA,NA,NA,NA,NA,2022-12-02,16
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",3801,11066,"CMH",15016,"STL",855,856,1,1,0,0,9,905,915,3,920,918,-2,0,0,-1,0,"",70,409,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",425,11066,"CMH",11278,"DCA",1345,1401,16,16,1,1,12,1413,1503,18,1500,1521,21,21,1,1,0,"",50,323,3,0,5,0,13,2022-12-02,13
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",4812,11066,"CMH",15304,"TPA",600,557,-3,0,0,-1,10,607,755,5,820,800,-20,0,0,-2,0,"",108,829,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",560,11066,"CMH",13204,"MCO",1935,1928,-7,0,0,-1,8,1936,2121,6,2150,2127,-23,0,0,-2,0,"",105,802,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",644,11066,"CMH",11697,"FLL",700,656,-4,0,0,-1,9,705,904,4,940,908,-32,0,0,-2,0,"",119,973,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",669,11066,"CMH",15304,"TPA",2040,2035,-5,0,0,-1,10,2045,2225,6,2250,2231,-19,0,0,-2,0,"",100,829,NA,NA,NA,NA,NA,2022-12-02,20
2022,12,2,5,"12/2/2022 12:00:00 AM","WN",884,11066,"CMH",13204,"MCO",545,543,-2,0,0,-1,11,554,737,7,810,744,-26,0,0,-2,0,"",103,802,NA,NA,NA,NA,NA,2022-12-02,5
2022,12,2,5,"12/2/2022 12:00:00 AM","YV",6011,11066,"CMH",12264,"IAD",1943,1937,-6,0,0,-1,33,2010,2058,5,2105,2103,-2,0,0,-1,0,"",48,299,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","YV",6058,11066,"CMH",12264,"IAD",1448,1442,-6,0,0,-1,14,1456,1550,14,1609,1604,-5,0,0,-1,0,"",54,299,NA,NA,NA,NA,NA,2022-12-02,14
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",3423,11066,"CMH",11618,"EWR",815,806,-9,0,0,-1,11,817,936,6,1007,942,-25,0,0,-2,0,"",79,463,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",3428,11066,"CMH",11618,"EWR",700,657,-3,0,0,-1,10,707,819,9,853,828,-25,0,0,-2,0,"",72,463,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",3437,11066,"CMH",11618,"EWR",1306,1300,-6,0,0,-1,10,1310,1422,37,1505,1459,-6,0,0,-1,0,"",72,463,NA,NA,NA,NA,NA,2022-12-02,13
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",3564,11066,"CMH",11618,"EWR",1009,1004,-5,0,0,-1,15,1019,1133,6,1202,1139,-23,0,0,-2,0,"",74,463,NA,NA,NA,NA,NA,2022-12-02,10
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",3600,11066,"CMH",11618,"EWR",1557,1600,3,3,0,0,11,1611,1739,5,1759,1744,-15,0,0,-1,0,"",88,463,NA,NA,NA,NA,NA,2022-12-02,15
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4433,11066,"CMH",12953,"LGA",1609,1556,-13,0,0,-1,13,1609,1727,6,1755,1733,-22,0,0,-2,0,"",78,479,NA,NA,NA,NA,NA,2022-12-02,16
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4561,11066,"CMH",12953,"LGA",800,756,-4,0,0,-1,37,833,950,8,950,958,8,8,0,0,0,"",77,479,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4595,11066,"CMH",10721,"BOS",838,837,-1,0,0,-1,15,852,1021,5,1034,1026,-8,0,0,-1,0,"",89,640,NA,NA,NA,NA,NA,2022-12-02,8
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4604,11066,"CMH",12953,"LGA",1743,1737,-6,0,0,-1,25,1802,1919,9,1929,1928,-1,0,0,-1,0,"",77,479,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4623,11066,"CMH",11278,"DCA",1219,1208,-11,0,0,-1,10,1218,1307,7,1345,1314,-31,0,0,-2,0,"",49,323,NA,NA,NA,NA,NA,2022-12-02,12
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4635,11066,"CMH",12478,"JFK",1452,1452,0,0,0,0,14,1506,1621,9,1644,1630,-14,0,0,-1,0,"",75,483,NA,NA,NA,NA,NA,2022-12-02,14
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4685,11066,"CMH",12478,"JFK",1921,1916,-5,0,0,-1,11,1927,2057,11,2113,2108,-5,0,0,-1,0,"",90,483,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4702,11066,"CMH",11278,"DCA",1934,1924,-10,0,0,-1,14,1938,2026,15,2100,2041,-19,0,0,-2,0,"",48,323,NA,NA,NA,NA,NA,2022-12-02,19
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4707,11066,"CMH",12953,"LGA",1241,1232,-9,0,0,-1,11,1243,1359,19,1427,1418,-9,0,0,-1,0,"",76,479,NA,NA,NA,NA,NA,2022-12-02,12
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4739,11066,"CMH",12478,"JFK",712,703,-9,0,0,-1,10,713,831,8,910,839,-31,0,0,-2,0,"",78,483,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4757,11066,"CMH",10721,"BOS",1815,1808,-7,0,0,-1,12,1820,2002,11,2007,2013,6,6,0,0,0,"",102,640,NA,NA,NA,NA,NA,2022-12-02,18
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4799,11066,"CMH",12953,"LGA",605,605,0,0,0,0,10,615,737,7,757,744,-13,0,0,-1,0,"",82,479,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",4808,11066,"CMH",12478,"JFK",938,938,0,0,0,0,13,951,1112,12,1130,1124,-6,0,0,-1,0,"",81,483,NA,NA,NA,NA,NA,2022-12-02,9
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5591,11066,"CMH",11433,"DTW",1408,1358,-10,0,0,-1,13,1411,1450,24,1516,1514,-2,0,0,-1,0,"",39,155,NA,NA,NA,NA,NA,2022-12-02,14
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5598,11066,"CMH",12953,"LGA",600,640,40,40,1,2,12,652,808,8,739,816,37,37,1,2,0,"",76,479,37,0,0,0,0,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5618,11066,"CMH",10721,"BOS",1759,1757,-2,0,0,-1,14,1811,1952,10,2001,2002,1,1,0,0,0,"",101,640,NA,NA,NA,NA,NA,2022-12-02,17
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5649,11066,"CMH",10721,"BOS",600,550,-10,0,0,-1,8,558,729,10,755,739,-16,0,0,-2,0,"",91,640,NA,NA,NA,NA,NA,2022-12-02,6
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5741,11066,"CMH",12953,"LGA",1115,1113,-2,0,0,-1,10,1123,1240,13,1259,1253,-6,0,0,-1,0,"",77,479,NA,NA,NA,NA,NA,2022-12-02,11
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5760,11066,"CMH",12953,"LGA",713,705,-8,0,0,-1,15,720,836,10,859,846,-13,0,0,-1,0,"",76,479,NA,NA,NA,NA,NA,2022-12-02,7
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5822,11066,"CMH",12953,"LGA",911,905,-6,0,0,-1,20,925,1041,8,1059,1049,-10,0,0,-1,0,"",76,479,NA,NA,NA,NA,NA,2022-12-02,9
2022,12,2,5,"12/2/2022 12:00:00 AM","YX",5858,11066,"CMH",12953,"LGA",1510,1459,-11,0,0,-1,21,1520,1638,10,1657,1648,-9,0,0,-1,0,"",78,479,NA,NA,NA,NA,NA,2022-12-02,15
